0.66701
0.83052
1.0308
1.2714
1.5557
1.8867
2.2669
2.6983
3.1822
3.7196
4.3105
4.9547
5.6512
6.3987
7.1956
8.0398
8.9292
9.8613
10.834
11.844
12.889
13.967
15.076
16.212
17.374
18.559
19.764
20.988
22.228
23.481
24.746
26.018
27.297
28.578
29.859
31.139
32.412
33.678
34.932
36.173
37.398
38.604
39.789
40.952
42.09
43.202
44.286
45.34
46.364
47.356
48.315
49.24
50.13
50.985
51.804
52.587
53.332
54.04
54.711
55.344
55.94
56.499
57.021
57.507
57.958
58.374
58.755
59.104
59.42
59.705
59.959
60.184
60.38
60.549
60.691
60.807
60.898
60.965
61.009
61.031
61.031
61.01
60.97
60.91
60.831
60.735
60.621
60.49
60.343
60.179
60.001
59.808
59.6
59.379
59.144
58.897
58.638
58.368
58.088
57.798
57.499
57.193
56.879
56.558
56.231
55.899
55.562
55.222
54.878
54.531
54.181
53.83
53.476
53.122
52.766
52.409
52.052
51.694
51.336
50.977
50.617
50.258
49.897
49.537
49.176
48.815
48.453
48.091
47.729
47.367
47.004
46.642
46.279
45.916
45.552
45.189
44.825
44.46
44.096
43.73
43.365
42.999
42.634
42.268
41.903
41.538
41.173
40.81
40.447
40.086
39.727
39.37
39.015
38.662
38.312
37.965
37.621
37.281
36.945
36.612
36.284
35.96
35.641
35.327
35.018
34.716
34.419
34.129
33.845
33.569
33.3
33.039
32.786
32.542
32.307
32.081
31.865
31.658
31.461
31.274
31.097
30.93
30.773
30.625
30.487
30.357
30.236
30.123
30.017
29.919
29.826
29.74
29.658
29.58
29.506
29.436
29.367
29.301
29.235
29.171
