0.51771
0.55523
0.5976
0.64527
0.69861
0.75794
0.82352
0.8955
0.974
1.0591
1.1507
1.2489
1.3537
1.465
1.5828
1.7072
1.8382
1.9759
2.1203
2.2716
2.4298
2.5948
2.7666
2.9451
3.1301
3.3214
3.5185
3.7211
3.9288
4.141
4.3573
4.5772
4.8001
5.0257
5.2533
5.4826
5.7133
5.9451
6.1775
6.4104
6.6434
6.8764
7.1089
7.3408
7.5716
7.801
8.0287
8.2541
8.477
8.6968
8.9131
9.1257
9.334
9.5379
9.7371
9.9313
10.12
10.304
10.483
10.657
10.826
10.989
11.148
11.302
11.451
11.596
11.737
11.873
12.006
12.136
12.262
12.385
12.505
12.622
12.737
12.85
12.961
13.071
13.179
13.285
13.391
13.495
13.599
13.701
13.803
13.904
14.004
14.103
14.201
14.297
14.392
14.486
14.577
14.667
14.755
14.841
14.924
15.004
15.083
15.158
15.23
15.3
15.367
15.43
15.491
15.548
15.602
15.653
15.7
15.745
15.786
15.824
15.858
15.889
15.917
15.942
15.963
15.981
15.996
16.009
16.019
16.026
16.032
16.036
16.038
16.038
16.037
16.034
16.029
16.022
16.012
16
15.985
15.968
15.949
15.928
15.904
15.878
15.85
15.819
15.787
15.752
15.715
15.675
15.632
15.587
15.54
15.489
15.436
15.38
15.322
15.261
15.197
15.13
15.06
14.988
14.913
14.836
14.757
14.676
14.593
14.508
14.422
14.335
14.247
14.158
14.069
13.98
13.891
13.804
13.717
13.633
13.551
13.472
13.395
13.323
13.253
13.188
13.127
13.07
13.018
12.97
12.926
12.888
12.854
12.825
12.801
12.782
12.766
12.755
12.748
12.744
12.743
12.745
12.749
12.754
12.761
12.768
12.776
12.784
